lalowihalf,lakidshalf,lahunvhalf,lalowi1,lakids1,lahunv1,lalowi10,lakids10,lahunv10,lalowi20,lakids20,lahunv20,State,County,Urban,Rural
685.4722892,607.9999991,13.29801893,685.4722892,607.9999991,13.29801893,685.4722892,607.9999991,13.29801893,608.2362214,567.7363938,13.29801893,KS,Wichita,No,Yes
1300.492875,1218.85923,49.07575763,1209.252331,1108.341778,46.47165023,401.2734773,212.1668066,16.83311223,166.3936493,83.18687771,16.29665087,LA,Cameron,No,Yes
1594.930456,683.000001,104.8009826,1594.612181,682.8166756,104.7173214,959.6313498,522.3650053,44.06651333,19.73583721,8.151094051,0.364352294,LA,Concordia,No,Yes
1241.395054,534.0000007,78.48489307,1241.395054,534.0000007,78.48489307,778.2785129,339.7782258,27.82918839,0.806297049,0.128373854,0.021218819,LA,Natchitoches,No,Yes
1718.35267,1080,91.01773979,1716.598363,1078.902409,91.00292482,602.4772623,345.2297201,42.34549269,0.568712958,0.15662537,0.018395664,LA,Natchitoches,No,Yes
629.8209358,312.9999943,55.87499875,629.8209358,312.9999943,55.87499875,629.8209358,312.9999943,55.87499875,410.4532246,240.315452,55.87499875,LA,Plaquemines,Yes,No
730.7362716,281.9999994,66.29411754,730.7362716,281.9999994,66.29411754,730.7362716,281.9999994,66.29411754,730.6563318,281.9999994,66.29411754,LA,Plaquemines,No,Yes
1273.078208,844.0000033,41.31777651,1273.078208,844.0000033,41.31777651,1096.715064,733.4977913,33.26236949,113.524134,65.21270932,3.319267946,LA,Rapides,No,Yes
251.4705857,41.54245617,46.4799998,251.4705857,41.54245617,46.4799998,251.4705857,41.53712073,46.4799998,20.85979831,3.46728645,5.458554934,LA,St. Bernard,No,Yes
1647.080527,1237,145.5321816,1588.195511,1188.906735,131.3229743,915.7160891,686.3259569,48.37198253,113.5939908,112.46232,12.0190218,LA,Vernon,No,Yes
2086.442196,1309.999997,103.5529878,2027.863024,1299.020907,98.96566853,1166.141887,729.9839231,50.82045561,39.5095478,27.29903505,0.821553195,LA,Vernon,No,Yes
1086.027168,435.3171883,49.11377663,1072.368387,428.4636135,48.28272936,514.03148,187.3696471,20.87997348,4.702601343,3.672860563,0.079701844,ME,Aroostook,No,Yes
1293.964618,516,73.25651064,1293.964618,516,73.25651064,856.4427444,285.5033552,56.59881653,115.1977797,23.97360552,7.066966592,ME,Aroostook,No,Yes
1148.396382,554.7958702,38.91772881,1140.393696,552.9362357,38.33665923,469.0885281,187.9378336,11.86150709,98.40557527,37.46849723,1.908799835,ME,Aroostook,No,Yes
718.6976335,386.0000012,48.40951084,718.6976335,386.0000012,48.40951084,627.7781006,340.0779461,43.63542879,12.80840589,6.78496663,0.093664515,ME,Hancock,No,Yes
896.0103742,475.9999968,66.55069595,896.0103742,475.9999968,66.55069595,539.1303147,315.6976016,34.82571773,0.383092179,0.323041846,0.004811466,ME,Penobscot,No,Yes
1147.196061,324.9999997,36.04237862,1147.196061,324.9999997,36.04237862,607.8521929,181.0055939,9.556022111,59.88221557,13.35635116,1.041823354,ME,Penobscot,No,Yes
634.3965881,203.9999989,7.681759785,627.0167518,200.5931023,7.593557119,312.8783785,61.74015635,3.466266124,79.65737086,10.85560254,0.710354978,ME,Somerset,No,Yes
1387.745316,604.8710962,101.2605106,1370.111746,597.9424566,98.99388415,897.1975278,329.7037064,51.07177228,329.2409001,121.4590987,32.02026409,ME,Washington,No,Yes
1032.88092,496.4649424,73.85259712,935.360381,440.7277454,60.92469382,257.6405428,58.93934242,4.788207481,217.7118323,42.0000005,3.390968485,MI,Alger,No,Yes
1128.659311,438.0000001,29.54577773,1128.659311,438.0000001,29.54577773,493.4583278,320.8030602,20.8887661,132.7966188,73.50829444,5.259998476,MI,Alger,No,Yes
1172.222517,726.9367677,107.9368851,829.5463319,509.0593552,66.65487468,147.0585295,61.2790595,7.015525084,2.518293326,0.821886193,0.029276194,MI,Baraga,No,Yes
1324.359097,659.8311849,77.24981961,1091.309181,512.68327,43.99472542,192.1671065,120.7514134,15.10819367,23.24549348,21.07370007,1.929511534,MI,Baraga,No,Yes
1486.149442,1160.193974,139.4890874,1434.22578,1127.456987,129.8268107,772.5330668,573.6157238,46.30908243,37.22131054,14.5968079,2.106565477,MI,Chippewa,No,Yes
552.6373928,166.999999,28.01106121,552.6373928,166.999999,28.01106121,552.6373928,166.999999,28.01106121,414.4600422,139.3604285,16.95679281,MI,Chippewa,No,Yes
1292.388425,1003,56.53846145,1291.728222,1002.523576,56.52875754,181.1064098,109.5671224,11.16554332,56.48767272,19.00000002,3.882115033,MI,Chippewa,No,Yes
871.2126684,592.0000038,34.05332559,871.2126684,592.0000038,34.05332559,436.2633559,234.0741151,15.86819109,16.56820415,2.639627256,0.500123869,MI,Chippewa,No,Yes
447.7127727,217.9999998,29.98543119,447.7127727,217.9999998,29.98543119,447.7127727,217.9999998,29.98543119,404.8160166,194.6569565,25.88805292,MI,Chippewa,No,Yes
553.1712578,249.9999998,33.14106786,553.1712578,249.9999998,33.14106786,528.3270269,236.9096043,32.24305276,90.79811899,50.06673253,6.296241253,MI,Delta,No,Yes
654.5198146,403.0000003,32.37366821,654.5198146,403.0000003,32.37366821,78.13274395,47.97099751,3.670209066,16.11077653,13.28876989,0.827121548,MI,Delta,No,Yes
1021.781256,524.0000011,22.15683656,1021.781256,524.0000011,22.15683656,620.7207854,302.6523191,10.9781767,2.578514124,1.58417164,0.025675678,MI,Delta,No,Yes
571.5471846,325.9999986,22.58556581,571.5471846,325.9999986,22.58556581,555.5708663,321.2298105,22.44477474,25.36972837,9.607174944,2.362987481,MI,Dickinson,No,Yes
936.4092599,249.0000003,19.18195993,936.4092599,249.0000003,19.18195993,936.4092599,249.0000003,19.18195993,87.95716379,24.56156678,3.415936648,MI,Gogebic,No,Yes
1078.321658,668,26.09474613,1078.321658,668,26.09474613,353.8725255,191.68825,10.93562288,41.06688612,12.6795697,1.362365953,MI,Houghton,No,Yes
558.5964718,210.9999993,21.07938842,536.429649,200.5639206,20.36367008,197.4320858,57.72642913,9.448929321,1.722034165,1.023115211,0.059391372,MI,Iron,No,Yes
877.2646049,385.0000019,61.42921415,877.2646049,385.0000019,61.42921415,125.3671012,27.98285672,15.76048721,50.28324598,17.00000016,7.461668681,MI,Keweenaw,No,Yes
774.913836,412.9999991,20.03997387,774.913836,412.9999991,20.03997387,292.8699285,101.3356999,6.28032717,33.22335378,2.000000065,0.455081019,MI,Luce,No,Yes
943.1118251,441.997899,38.36456138,942.5008505,441.7314492,38.34390654,300.4091088,112.6004357,12.06915251,16.57961208,2.011786942,0.539949428,MI,Mackinac,No,Yes
744.1718632,328.9367765,29.34478551,726.9549061,323.5227954,29.18349724,543.4693018,202.9345835,20.68526338,2.488475961,1.035172923,0.018112044,MI,Mackinac,No,Yes
863.1054603,395.0000024,54.33236276,863.1054603,395.0000024,54.33236276,707.9086456,314.5914477,44.17598212,4.726815016,1.489904804,0.444171978,MI,Marquette,No,Yes
1058.000473,660.4616659,89.7909337,758.7063194,484.3727266,53.12126207,189.101475,112.2568972,4.540537038,88.72660158,42.4578507,2.259533586,MI,Marquette,No,Yes
769.5661168,295.0000002,47.21279362,769.5661168,295.0000002,47.21279362,470.256446,140.5184057,33.90530591,0.531694505,0.224415157,0.041964117,MI,Ontonagon,No,Yes
1171.13724,498.9999931,67.11936278,1171.137202,498.9999773,67.11936103,601.6855312,221.9550737,35.5371806,244.4193798,91.32658877,10.5802082,MI,Schoolcraft,No,Yes
733.9194899,344.4076411,28.43090913,723.3025564,333.5007078,28.26326364,252.3434062,102.7526344,13.07855881,47.66979319,11.51459697,2.664464015,MN,Aitkin,No,Yes
1035.075738,518.999998,73.4735607,1035.075738,518.999998,73.4735607,1001.272922,507.510742,70.62555552,15.9618755,8.04013878,0.713431188,MN,Aitkin,No,Yes
820.1276839,606.9999992,20.40098379,820.1276839,606.9999992,20.40098379,705.7108318,521.9182847,18.45307309,0.096284747,0.064820267,0.003284227,MN,Becker,No,Yes
1890.250028,1128.000004,152.0567111,1890.250028,1128.000004,152.0567111,1865.95797,1113.389376,151.6837632,203.5089922,71.21692756,20.30921262,MN,Becker,No,Yes
538.1670796,368.9999992,45.50599331,538.1670796,368.9999992,45.50599331,426.0643221,259.4872633,35.44781927,167.6692959,76.42052084,13.99510488,MN,Beltrami,No,Yes
4084.251557,1999.008602,196.4347142,3678.046174,1795.681627,182.6993227,895.5574572,487.0458578,66.71273145,24.44557087,7.218666014,1.071219072,MN,Beltrami,No,Yes
1047.967116,789.9999992,52.34772517,1047.967116,789.9999992,52.34772517,667.7289937,511.6512779,41.80367668,20.12738639,9.173114485,1.292197879,MN,Carlton,No,Yes
1187.686796,728.9999976,38.93793777,1187.686796,728.9999976,38.93793777,504.6391483,218.7702685,13.58050708,43.1448121,12.3438509,0.235616437,MN,Clearwater,No,Yes
1290.51593,766.9999958,56.55461197,1290.51593,766.9999958,56.55461197,997.6389183,579.4741876,51.1144545,19.27796082,16.47749958,0.179900724,MN,Clearwater,No,Yes
713.9133005,467.3088287,50.60675324,673.4020027,436.5618695,47.99876154,337.1703624,250.7816127,26.62096693,188.3984536,156.9223477,16.22570132,MN,Cook,No,Yes
1176.515207,1208.999999,14.06606155,1176.515207,1208.999999,14.06606155,281.404194,287.4187525,2.609684136,0.149575271,0.104837693,0.000989035,MN,Hubbard,No,Yes
538.3782264,379.0000007,17.7039527,538.3782264,379.0000007,17.7039527,191.2085966,153.0438293,9.988618186,4.74725722,6.946078842,0.210310334,MN,Hubbard,No,Yes
1151.965833,430.7939751,47.94746371,1067.31114,412.574921,42.39976291,532.8215244,205.6129483,13.7512395,26.33695742,12.44671671,0.25024281,MN,Itasca,No,Yes
801.104331,619.9999991,27.7013673,801.104331,619.9999991,27.7013673,459.0866179,316.8655931,15.47118888,27.68356609,25.79683442,1.059392404,MN,Itasca,No,Yes
889.0518844,588.0000025,17.10943873,889.0518844,588.0000025,17.10943873,374.8976774,228.947492,5.074842105,16.7269745,10.03453718,0.142339597,MN,Itasca,No,Yes
1276.014132,727.4298011,82.67975361,1266.075116,720.7388165,82.02337297,599.6102354,307.1097844,41.23824694,129.4468819,60.54042544,9.563655192,MN,Itasca,No,Yes
628.5278235,441.6408068,34.67017309,564.9289979,393.1664605,28.54000947,264.9302568,149.0139128,16.53392465,27.60898698,17.68047351,1.50502534,MN,Kittson,No,Yes
269.4681964,274.35761,14.33015528,217.2938769,242.17754,9.740332542,109.6065211,106.1114265,4.498026572,0.0509731,0.177577021,0.000723819,MN,Kittson,No,Yes
673.944547,612.9999984,48.07894378,673.944547,612.9999984,48.07894378,372.6387735,307.1059125,26.29674051,15.03364223,11.14912979,1.014202806,MN,Koochiching,No,Yes
992.3280522,480.0000009,41.51145633,992.3280522,480.0000009,41.51145633,857.6988947,347.3201985,35.48501214,393.4154561,130.4114728,17.4047216,MN,Koochiching,No,Yes
994.8445376,760.9999992,18.06024231,994.3174625,760.6954385,18.06024231,222.3975465,117.4431932,5.740451934,33.20040257,19.53374858,1.535528225,MN,Lake,No,Yes
839.0764848,431.0000023,19.28739487,839.0764848,431.0000023,19.28739487,579.4384928,295.9921985,11.38318232,45.37648695,13.99999992,0.08708959,MN,Lake of the Woods,No,Yes
707.1093998,670.000001,58.06924653,707.1093998,670.000001,58.06924653,660.3355609,627.1664562,53.92654231,79.01457833,91.06706745,4.321367667,MN,Lincoln,No,Yes
832.7734639,645.999999,77.40385151,832.7734639,645.999999,77.40385151,832.7734639,645.999999,77.40385151,403.3027799,306.9168884,45.43064079,MN,Lincoln,No,Yes
794.5719676,724.8620271,14.58607361,780.5094353,703.5917989,14.46925063,534.4138695,442.1040073,10.09501956,0.788831944,0.799304447,0.010479096,MN,Lyon,No,Yes
1378.36408,753.0000021,68.63936854,1378.36408,753.0000021,68.63936854,1031.852435,601.4307041,50.8090851,12.86474198,2.865034108,1.167196091,MN,Mahnomen,No,Yes
654.3430282,526.9999994,25.39521878,654.3430282,526.9999994,25.39521878,583.7136013,431.8355315,23.80587686,285.5283127,192.2644755,15.67939741,MN,Marshall,No,Yes
585.9401478,540.0000006,52.85541067,585.9401478,540.0000006,52.85541067,483.594834,428.2271414,35.43063819,2.459735245,1.583207622,0.1829725,MN,Marshall,No,Yes
627.5198554,636.6441775,18.2910033,613.7821874,625.5655536,17.35607999,258.6272165,279.5626597,5.382992769,82.28124906,72.03112958,0.043716262,MN,Pennington,No,Yes
802.593441,597.487584,31.8980358,602.1196245,490.198022,15.78797759,146.3623365,110.2933985,2.817223288,9.362025982,4.999999846,0.189408801,MN,Polk,No,Yes
505.5423228,479.0000008,25.57391598,505.5423228,479.0000008,25.57391598,428.4628161,406.6100583,22.01947464,23.9366423,21.80745272,1.295967917,MN,Red Lake,No,Yes
503.5541696,540.0000012,39.6283779,503.5541696,540.0000012,39.6283779,320.0346751,317.7278373,27.34009527,12.81839877,14.95891676,0.256766207,MN,Roseau,No,Yes
1195.417821,996.9999991,43.57726461,1195.417821,996.9999991,43.57726461,429.9028997,357.8147916,17.75947609,35.21277433,24.07577229,1.762526462,MN,Roseau,No,Yes
540.4594681,443.9999999,34.72101444,540.4594681,443.9999999,34.72101444,524.06599,431.3898279,33.84706278,43.96547601,30.14370281,0.003921484,MN,Roseau,No,Yes
1382.265913,803.0000002,115.676032,1382.265913,803.0000002,115.676032,1110.810568,604.8367231,95.62224543,597.598753,294.1167298,67.9150137,MN,St. Louis,No,Yes
683.287246,416.0000008,23.54594544,683.287246,416.0000008,23.54594544,594.5647736,368.7786086,20.26306762,316.8884708,176.0301604,10.54106892,MN,St. Louis,No,Yes
756.0817599,496.9999975,31.74654679,756.0817599,496.9999975,31.74654679,531.0401909,323.8214631,27.97219728,73.83249745,65.76077412,4.996695052,MN,St. Louis,No,Yes
969.0550602,568.0438873,122.4313237,907.7486482,528.9538065,116.3927636,345.3985561,213.8630546,51.19718584,70.09669719,25.51687004,14.06494487,MN,St. Louis,No,Yes
1319.869562,820.9999991,93.74598144,1319.869562,820.9999991,93.74598144,1156.420912,759.1359608,87.10253487,0.200732782,0.122681662,0.007736681,MN,Wadena,No,Yes
982.6911688,538.0000004,82.64847434,977.1808887,536.5678208,82.02085209,144.9726562,61.02125062,15.79957596,0.601529274,0.251020614,0.07346169,MS,Coahoma,No,Yes
1276.092462,858.8706555,133.8096834,1203.208878,821.6105187,130.0292878,272.734742,246.6074717,57.13049936,0.141451238,0.07304413,0.031373217,MS,Copiah,No,Yes
907.9081419,281.0000007,57.34622394,907.9081419,281.0000007,57.34622394,227.2799114,86.56535256,16.2836775,0.996372227,0.178082324,0.099096335,MS,Issaquena,No,Yes
1932.980463,1348.999999,101.7202754,1932.980463,1348.999999,101.7202754,492.751122,335.1598772,25.4953564,5.100335228,3.289063146,0.092570124,MS,Warren,No,Yes
627.949208,434.9999975,23.51416991,627.949208,434.9999975,23.51416991,577.1316979,360.4647293,22.87697478,107.7866921,55.24757591,4.564008644,MS,Yazoo,No,Yes
1624.49274,1147.903396,88.78660474,1543.750183,1088.002193,84.32440542,313.619262,194.1346221,16.45340988,2.205248609,1.256901357,0.128720102,MO,Dent,No,Yes
499.8475692,279,14.31445046,499.8475692,279,14.31445046,499.8475692,279,14.31445046,11.24888204,5.749675808,0.304287291,MO,Holt,No,Yes
612.7848196,332.9999991,69.93614424,612.7848196,332.9999991,69.93614424,612.7848196,332.9999991,69.93614424,296.5051338,172.3514846,34.52360437,MO,Holt,No,Yes
655.2177808,358.9999987,30.08620675,655.2177808,358.9999987,30.08620675,645.624852,354.8772377,29.58535794,6.984275489,4.862591188,0.265947744,MO,Holt,No,Yes
2608.081644,1478.000004,79.13460728,2546.391406,1438.325071,77.21039031,822.3403728,515.8636947,31.13036449,20.36487591,18.48868196,0.24622066,MO,Laclede,No,Yes
766.6109654,596.9999973,16.7399679,766.6109654,596.9999973,16.7399679,678.6133369,503.955047,16.46594631,22.15729781,19.56086774,0.521619439,MO,Lewis,No,Yes
1499.330199,740.9999972,74.35030527,1499.330199,740.9999972,74.35030527,1047.723788,526.2496858,51.21463428,62.76681253,27.37415679,2.945796826,MO,Shannon,No,Yes
2577.694972,1404.755209,125.5873154,1967.010759,1142.181409,81.75319837,227.1199658,265.5394938,9.401216185,0.119552702,0.329088271,0.003115629,MO,Texas,No,Yes
2108.318027,682.000002,95.57380335,2108.318027,682.000002,95.57380335,873.4244575,291.2988327,51.19834673,10.28690823,3.116058448,0.999089075,MO,Wayne,No,Yes
1930.810393,883.3796246,69.70292078,1919.560356,878.1225656,69.42590103,1055.339062,504.5431869,49.85499806,0.361799594,0.297891982,0.008868117,MO,Wright,No,Yes
568.6974385,284.0000015,8.208594202,568.6974385,284.0000015,8.208594202,560.4983943,275.5798496,8.162147339,538.3038398,268.8779106,7.892042724,MT,Beaverhead,No,Yes
1267.39177,697.9999967,21.78946427,1236.320144,675.2103035,21.26957129,137.0726831,52.38489822,2.652003059,60.57643936,15.60441744,1.246269327,MT,Beaverhead,No,Yes
1182.994474,791.3783522,62.8440256,546.7782573,485.8282068,37.51156382,74.33331077,60.43552829,1.616004021,21.40753349,12.31487105,0.554609063,MT,Big Horn,No,Yes
1029.413926,750.9999987,40.99549582,1029.413926,750.9999987,40.99549582,623.719738,433.3505174,26.32876473,40.92307739,13.49578992,3.001156226,MT,Big Horn,No,Yes
784.9695361,438.0000015,11.97241378,784.9695361,438.0000015,11.97241378,770.3344578,429.9823125,11.22707083,382.3499796,223.8642043,8.065548043,MT,Big Horn,No,Yes
1724.091082,1055.999993,42.64331729,1695.953889,1035.68917,41.46708903,1212.075066,749.7374808,27.20682307,7.751988174,4.716065136,0.19138776,MT,Big Horn,No,Yes
187.5278588,139.4191163,24.03019947,180.3188488,133.5280013,23.34309157,132.0138254,102.0539438,16.60820765,101.0583985,71.92029523,13.18717467,MT,Blaine,No,Yes
810.1230916,536.0000077,53.62831909,810.1230916,536.0000077,53.62831909,44.6245214,25.94437636,3.388055296,6.083826958,5.536162979,0.424098007,MT,Blaine,No,Yes
998.6254416,485.999997,41.51612858,998.6254416,485.999997,41.51612858,998.6254416,485.999997,41.51612858,998.2109121,485.703696,41.51391738,MT,Blaine,No,Yes
1382.759251,789.7181517,50.31460874,1376.614674,786.8072352,50.00209409,622.816139,328.8858022,21.69184007,254.1627444,150.7263946,7.524551089,MT,Broadwater,No,Yes
460.1031669,244.9999992,29.44993255,456.3667998,242.3452182,29.22261431,157.1507989,79.5260358,10.12219382,3.236636402,3.735411889,0.203433956,MT,Carbon,No,Yes
481.4518466,202.9999989,11.23566896,481.4518466,202.9999989,11.23566896,481.4518466,202.9999989,11.23566896,481.3324913,202.9999989,11.23534964,MT,Carter,No,Yes
497.9931887,334.0000008,19.17307028,497.9931887,334.0000008,19.17307028,482.5240385,326.0063628,18.89840081,418.4764927,261.5210113,17.85447079,MT,Cascade,No,Yes
1206.070179,871.5311734,33.5480262,1013.515724,721.3491507,28.04991644,304.6056549,157.2047172,11.72601383,90.13732147,28.07427168,5.152352465,MT,Cascade,No,Yes
1128.908185,987.0818156,40.77014194,1127.57225,983.8382914,40.73754417,984.3670927,783.7162425,37.45008817,284.7759654,313.1003737,4.605647891,MT,Cascade,No,Yes
254.2078008,249.8698721,10.50362717,133.2225775,155.877565,5.653267119,102.5884521,126.6932619,4.203178833,50.70993289,76.24283634,1.747033113,MT,Chouteau,No,Yes
1939.117599,1139.99999,28.57848751,1938.971755,1139.99999,28.57848751,1914.399389,1122.405656,28.57848751,1340.164201,769.1241613,21.54453807,MT,Chouteau,No,Yes
611.4978286,367.9999992,32.64924954,611.4978286,367.9999992,32.64924954,611.4978286,367.9999992,32.64924954,611.4978286,367.9999992,32.64924954,MT,Daniels,No,Yes
574.069086,305.9999995,2.01261821,574.069086,305.9999995,2.01261821,423.255614,230.3827577,1.785988643,246.8746208,149.0245669,1.5368085,MT,Dawson,No,Yes
1699.135764,537.9965012,22.46983818,1685.074561,527.0099731,22.41910871,211.6475742,63.92266372,6.046747409,19.86705631,9.064867805,0.489324334,MT,Deer Lodge,No,Yes
2032.873565,982.4079531,42.58169214,2022.088172,979.6043591,42.16046582,1345.584646,703.8503848,22.8058649,620.9495863,310.5891003,8.683383801,MT,Fergus,No,Yes
3035.434569,2017.000008,51.43586866,3035.434569,2017.000008,51.43586866,759.3709137,555.1732233,6.838450482,151.0729225,124.0710418,1.020062959,MT,Flathead,No,Yes
481.4665014,416.9999976,24.69338414,481.4665014,416.9999976,24.69338414,128.4635517,99.61845825,5.635635855,13.30821723,7.433873531,0.447420447,MT,Gallatin,No,Yes
1142.607562,739.0000014,35.36956065,1142.607562,739.0000014,35.36956065,1142.607562,739.0000014,35.36956065,148.7234879,93.05145809,4.860408158,MT,Gallatin,No,Yes
834.6797657,354.9999967,4.743874952,834.6797657,354.9999967,4.743874952,834.6797657,354.9999967,4.743874952,773.701714,331.0601718,4.68967391,MT,Gallatin,No,Yes
299.1157137,214.8221695,11.40983536,295.4920263,213.4216855,11.20365391,231.5730391,159.1426348,8.913532329,173.9993311,114.1675412,6.710467237,MT,Garfield,No,Yes
2051.255484,1377.626338,107.3095815,2014.677269,1343.515367,101.2747984,1037.561399,701.3415657,31.81285006,466.4460093,190.6750021,6.824587581,MT,Glacier,No,Yes
349.8241222,192.0000014,1.086826362,349.8241222,192.0000014,1.086826362,349.8241222,192.0000014,1.086826362,329.6696315,181.3252547,1.020464803,MT,Golden Valley,No,Yes
1192.848848,522.5181517,69.05547783,1179.618323,517.6468636,68.25750669,674.0751029,287.2533776,38.99852204,74.8439168,39.36919324,3.384685534,MT,Granite,No,Yes
525.3425873,295.9999981,25.15105747,525.3425873,295.9999981,25.15105747,505.5734259,283.6688427,23.6569334,278.3703887,166.6027979,17.21140678,MT,Hill,No,Yes
390.9259363,489.8415179,24.62928502,382.6252072,482.2866964,23.69589636,142.209812,172.2760353,8.584785954,31.47168507,21.36836275,4.075236724,MT,Hill,No,Yes
1114.192223,839.9999921,24.74981685,1114.192223,839.9999921,24.74981685,1114.192223,839.9999921,24.74981685,577.95435,411.5777857,17.27015532,MT,Hill,No,Yes
1550.954201,878.0000015,50.48860889,1550.954201,878.0000015,50.48860889,1326.753387,672.8410292,43.16271158,966.8517683,420.7915215,31.05822794,MT,Jefferson,No,Yes
1222.854088,646.0327532,57.94610208,912.3321008,485.9143717,32.93410726,97.25026236,59.56055585,5.150762712,7.204170177,3.676456361,1.173783681,MT,Jefferson,No,Yes
699.0335268,417.6509398,35.24779851,550.1283125,345.2890801,31.12048836,421.7836201,262.2497101,25.73855443,56.89931922,49.82601963,4.359056409,MT,Judith Basin,No,Yes
829.1221569,346.9999988,49.60060567,829.1221569,346.9999988,49.60060567,829.1221569,346.9999988,49.60060567,824.8776432,346.6153138,48.94127984,MT,Lewis and Clark,No,Yes
547.9717157,472.8672556,14.30567698,542.6551789,466.1821434,14.30567698,258.3853868,130.5311762,14.16220643,111.0118883,35.31819339,11.24576917,MT,Lewis and Clark,No,Yes
810.3520413,463.6172152,150.373569,576.5579703,337.2385708,90.31245462,459.6293132,276.0428318,61.78368867,276.384166,157.8738893,33.52946198,MT,Liberty,No,Yes
1617.20652,704.6109558,81.29749412,1397.145221,616.5913645,72.99615823,219.8029893,82.02125899,14.38729351,118.2079449,24.08282226,8.703102245,MT,Lincoln,No,Yes
2142.422364,1018.966955,42.86986358,1941.169385,930.6609098,41.40381752,365.0116141,193.9564084,11.41405261,8.990533767,3.348997051,0.478065475,MT,Lincoln,No,Yes
1417.175398,517.8242626,30.26532749,1166.644607,405.1596121,12.52811627,492.5306933,130.8718214,5.429887324,146.1718448,24.40742856,2.183635406,MT,Lincoln,No,Yes
568.3539028,363.0000034,10.69290866,568.3299236,362.9897074,10.69259255,531.8858024,341.164469,10.16963467,482.9567709,316.9704223,9.387077285,MT,McCone,No,Yes
925.8173608,494.677682,21.81270433,921.1402647,491.9045014,21.78928381,268.3111548,118.031739,12.17330151,39.16462108,14.71121183,2.143593944,MT,Madison,No,Yes
817.9236432,510.9999986,32.77747012,817.9236432,510.9999986,32.77747012,436.5871703,264.6891401,20.69066065,24.95671462,13.20434802,1.110448484,MT,Madison,No,Yes
434.4803825,268.1102561,20.94143522,348.5447096,220.7809484,14.86064102,140.5452908,78.98143416,5.98011909,10.64689621,6.709779683,0.416707144,MT,Madison,No,Yes
938.9833426,365.0000032,35.83329204,938.9833426,365.0000032,35.83329204,938.9833426,365.0000032,35.83329204,937.4815576,364.6254123,35.77893881,MT,Meagher,No,Yes
616.4468824,296.0876679,38.39704605,563.3392882,272.3491237,35.17532884,242.8420176,143.0055984,16.18637373,158.4780194,104.6385638,10.86998301,MT,Mineral,No,Yes
815.9081965,375.8937289,11.63355771,775.06598,350.7749571,10.25453255,517.2562567,211.0102021,3.28944077,6.144555036,0.75819228,0.03805054,MT,Mineral,No,Yes
2260.618895,1527.999996,98.88558023,2260.554082,1527.981337,98.88558023,541.9304963,394.0874466,37.51432143,10.31399672,3.624648466,1.12400191,MT,Missoula,No,Yes
1449.847797,1870.000011,40.25102334,1449.847797,1870.000011,40.25102334,685.9101055,1101.440921,26.71259228,36.32268157,91.29839113,6.438733056,MT,Missoula,No,Yes
1477.749125,788.1768909,30.35544979,1344.001081,725.3438673,28.66453735,908.4266759,539.2853945,18.58614305,161.1760107,101.4450386,4.073936906,MT,Missoula,No,Yes
1032.471444,465.9999998,8.546816306,1031.041875,465.9999998,8.541065641,618.2279515,277.9660292,5.55253042,214.4456104,98.46716097,2.514856946,MT,Musselshell,No,Yes
605.2435564,346.9999995,13.93971738,605.2435564,346.9999995,13.93971738,496.492043,269.1099059,11.00335377,245.0665464,110.1251464,3.31027077,MT,Park,No,Yes
1304.125476,809.0000047,34.39921428,1205.721972,671.7041552,32.56030671,688.541648,318.1929656,15.55667898,169.6634298,117.880069,3.231614874,MT,Park,No,Yes
190.3920141,175.0662139,17.73501927,171.8893323,164.6274999,16.35645234,57.3399783,61.43228171,6.126560815,17.01569807,9.322571304,2.147085888,MT,Park,No,Yes
235.3569041,113.0000005,3.180212101,235.3569041,113.0000005,3.180212101,235.3569041,113.0000005,3.180212101,235.3569041,113.0000005,3.180212101,MT,Petroleum,No,Yes
933.6319137,664.521012,15.29178645,650.195296,495.8893856,5.594121796,459.4923071,349.5156564,3.06876457,316.039416,220.8689166,2.16265395,MT,Phillips,No,Yes
1373.185548,695.9999919,100.845587,1373.185548,695.9999919,100.845587,1362.805661,693.4197827,99.22577688,702.7026091,396.8567347,32.94049401,MT,Pondera,No,Yes
492.0145124,268.7695709,11.03330997,457.1216777,254.697192,10.31647347,353.6011962,194.8476521,8.31690334,227.7285792,116.3480486,5.557039245,MT,Powder River,No,Yes
549.9611997,292.9999999,32.61913824,549.9611997,292.9999999,32.61913824,507.8140021,275.482267,29.06650922,150.3647911,73.27722163,11.00626627,MT,Powell,No,Yes
444.7201108,208.9999997,17.73843054,444.7201108,208.9999997,17.73843054,444.7201108,208.9999997,17.73843054,440.2311607,205.7121285,17.57219914,MT,Prairie,No,Yes
770.5049374,199.9999982,32.28880846,770.5049374,199.9999982,32.28880846,335.6072259,66.98828331,17.01836674,115.2312958,14.49769916,5.669975945,MT,Ravalli,No,Yes
425.0955745,352.000001,14.54117669,425.0955745,352.000001,14.54117669,368.4045323,306.6330405,12.72457064,69.46170315,36.53007259,2.445099623,MT,Richland,No,Yes
541.3031664,377.999998,4.99227182,541.3031664,377.999998,4.99227182,396.8801961,279.9494768,3.670270012,134.2235075,93.70917782,1.270664609,MT,Richland,No,Yes
337.7517254,370.0000002,9.313851433,337.7517254,370.0000002,9.313851433,337.7517254,370.0000002,9.313851433,336.5740767,369.8909885,9.25926417,MT,Roosevelt,No,Yes
